Date,Open,High,Low,Close,Adj Close,Volume
2014-12-12,46.779999,47.730000,46.669998,46.950001,42.293186,34248400
2014-12-15,47.200001,47.669998,46.549999,46.669998,42.040955,29247800
2014-12-16,45.900002,46.340000,45.130001,45.160000,40.680733,47801400
2014-12-17,45.049999,45.950001,44.900002,45.740002,41.203209,34970900
2014-12-18,46.580002,47.520000,46.340000,47.520000,42.806644,40105600
2014-12-19,47.630001,48.099998,47.169998,47.660000,42.932766,64551200
2014-12-22,47.779999,48.119999,47.709999,47.980000,43.221031,26566000
2014-12-23,48.369999,48.799999,48.130001,48.450001,43.644402,23648100
2014-12-24,48.639999,48.639999,48.080002,48.139999,43.365158,11437800
2014-12-26,48.410000,48.410000,47.820000,47.880001,43.130943,13197800
2014-12-29,47.700001,47.779999,47.259998,47.450001,42.743599,14439500
2014-12-30,47.439999,47.619999,46.840000,47.020000,42.356247,16384700
2014-12-31,46.730000,47.439999,46.450001,46.450001,41.842781,21552500
2015-01-02,46.660000,47.419998,46.540001,46.759998,42.122040,27913900
2015-01-05,46.369999,46.730000,46.250000,46.330002,41.734680,39673900
2015-01-06,46.380001,46.750000,45.540001,45.650002,41.122128,36447900
2015-01-07,45.980000,46.459999,45.490002,46.230000,41.644604,29114100
2015-01-08,46.750000,47.750000,46.720001,47.590000,42.869705,29645200
2015-01-09,47.610001,47.820000,46.900002,47.189999,42.509384,23944200
2015-01-12,47.419998,47.540001,46.360001,46.599998,41.977894,23651900
2015-01-13,46.970001,47.910000,46.060001,46.360001,41.761707,35270600
2015-01-14,45.959999,46.240002,45.619999,45.959999,41.401379,29719600
2015-01-15,46.220001,46.380001,45.410000,45.480000,40.968994,32750800
2015-01-16,45.310001,46.279999,45.169998,46.240002,41.653610,35695300
2015-01-20,46.299999,46.650002,45.570000,46.389999,41.788723,36161900
2015-01-21,45.939999,46.139999,45.480000,45.919998,41.365345,39081100
2015-01-22,46.380001,47.139999,46.080002,47.130001,42.455330,35898000
2015-01-23,47.360001,47.389999,46.799999,47.180000,42.500378,26211600
2015-01-26,47.000000,47.130001,46.240002,47.009998,42.347233,42525500
2015-01-27,42.950001,43.200001,42.110001,42.660000,38.428696,169164000
2015-01-28,42.740002,42.790001,41.160000,41.189999,37.104500,84507100
2015-01-29,40.930000,42.119999,40.790001,42.009998,37.843174,63585300
2015-01-30,41.549999,41.580002,40.349998,40.400002,36.392864,78004900
2015-02-02,40.590000,41.369999,40.230000,41.279999,37.185577,50352500
2015-02-03,41.630001,41.930000,41.049999,41.599998,37.473843,52082400
2015-02-04,41.939999,42.209999,41.360001,41.840000,37.690033,41614800
2015-02-05,42.220001,42.639999,41.860001,42.450001,38.239532,36548200
2015-02-06,42.680000,42.790001,42.150002,42.410000,38.203495,34616600
2015-02-09,42.240002,42.740002,42.209999,42.360001,38.158447,31381100
2015-02-10,42.740002,42.770000,42.180000,42.599998,38.374645,29670700
2015-02-11,42.650002,42.650002,42.209999,42.380001,38.176479,38262500
2015-02-12,42.660000,43.090000,42.509998,43.090000,38.816040,33268800
2015-02-13,43.380001,43.869999,43.150002,43.869999,39.518677,40264900
2015-02-17,43.970001,44.000000,43.189999,43.580002,39.536827,33695700
2015-02-18,43.630001,43.700001,43.389999,43.529999,39.491459,27111700
2015-02-19,43.180000,43.529999,43.049999,43.500000,39.464249,27603400
2015-02-20,43.509998,43.880001,43.290001,43.860001,39.790859,29721100
2015-02-23,43.700001,44.189999,43.650002,44.150002,40.053944,32518800
2015-02-24,44.150002,44.299999,43.919998,44.090000,39.999516,25271700
2015-02-25,43.950001,44.090000,43.799999,43.990002,39.908787,29759800
2015-02-26,43.990002,44.230000,43.889999,44.060001,39.972290,28957300
2015-02-27,44.130001,44.200001,43.660000,43.849998,39.781765,33807700
2015-03-02,43.669998,44.189999,43.549999,43.880001,39.808998,31924000
2015-03-03,43.560001,43.830002,43.090000,43.279999,39.264656,31748600
2015-03-04,43.009998,43.209999,42.880001,43.060001,39.065071,25748700
2015-03-05,43.070000,43.240002,42.820000,43.110001,39.110435,23193500
2015-03-06,43.000000,43.110001,42.150002,42.360001,38.430016,36248800
2015-03-09,42.189999,43.130001,42.189999,42.849998,38.874557,32108000
2015-03-10,42.349998,42.709999,42.029999,42.029999,38.130630,39159700
2015-03-11,42.310001,42.369999,41.840000,41.980000,38.085266,32215300
2015-03-12,41.330002,41.650002,40.860001,41.020000,37.214340,59992500
2015-03-13,40.700001,41.470001,40.610001,41.380001,37.540939,58007700
2015-03-16,41.470001,41.639999,41.279999,41.560001,37.704235,35273500
2015-03-17,41.369999,41.830002,41.150002,41.700001,37.831245,31673400
2015-03-18,41.430000,42.830002,41.330002,42.500000,38.557026,44194800
2015-03-19,42.259998,42.590000,42.220001,42.290001,38.366516,33879100
2015-03-20,42.560001,42.980000,42.490002,42.880001,38.901772,71904500
2015-03-23,42.880001,43.130001,42.779999,42.860001,38.883629,26246100
2015-03-24,42.779999,43.169998,42.750000,42.900002,38.919918,25513300
2015-03-25,42.919998,42.930000,41.439999,41.459999,37.613514,43469900
2015-03-26,41.220001,41.610001,40.919998,41.209999,37.386703,37495600
2015-03-27,41.119999,41.430000,40.830002,40.970001,37.168976,34401400
2015-03-30,41.099998,41.540001,40.910000,40.959999,37.159908,35049700
2015-03-31,40.779999,41.029999,40.540001,40.660000,36.887737,34887200
2015-04-01,40.599998,40.759998,40.310001,40.720001,36.942169,36865300
2015-04-02,40.660000,40.740002,40.119999,40.290001,36.552055,37487500
