Campaign Name,Ad Group Name,Advertised SKU,Keyword,Match Type,Start Date,End Date,Clicks,Impressions,CTR,Total Spend,Average CPC,Currency,1-day Orders Placed (#), 1-day Ordered Product Sales ($) ,1-day Conversion Rate,1-day Same SKU Units Ordered,1-day Other SKU Units Ordered, 1-day Same SKU Units Ordered Product Sales ,1-day Other SKU Units Ordered Product Sales,1-week Orders Placed (#),1-week Ordered Product Sales ($),1-week Conversion Rate,1-week Same SKU Units Ordered,1-week Other SKU Units Ordered, 1-week Same SKU Units Ordered Product Sales ,1-week Other SKU Units Ordered Product Sales,1-month Orders Placed (#),1-month Ordered Product Sales ($),1-month Conversion Rate,1-month Same SKU Units Ordered,1-month Other SKU Units Ordered, 1-month Same SKU Units Ordered Product Sales ,1-month Other SKU Units Ordered Product Sales
QL076 (V2),Broad,T9-AXZM-6XXS,Preschool toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,3,407,0.74%,2.92,0.97,USD,1,29.99,33.33%,1,0,29.99,0,1,29.99,33.33%,1,0,29.99,0,1,29.99,33.33%,1,0,29.99,0
QL076 (V2),Broad,T9-AXZM-6XXS,DayCare toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,64,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys ages 6-8,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,162,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 9,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,31,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 8,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,101,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 7,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,129,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 6,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,36,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 5,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,154,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 4,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,193,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Toys for boys age 3,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,163,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
